Fuel Type Code,Station Name,Street Address,Intersection Directions,City,State,ZIP,Plus4,Station Phone,Status Code,Expected Date,Groups With Access Code,Access Days Time,Cards Accepted,BD Blends,NG Fill Type Code,NG PSI,EV Level1 EVSE Num,EV Level2 EVSE Num,EV DC Fast Count,EV Other Info,EV Network,EV Network Web,Geocode Status,Latitude,Longitude,Date Last Confirmed,ID,Updated At,Owner Type Code,Federal Agency ID,Federal Agency Name,Open Date,Hydrogen Status Link,NG Vehicle Class,LPG Primary,E85 Blender Pump,EV Connector Types,Country,Intersection Directions (French),Access Days Time (French),BD Blends (French),Groups With Access Code (French),Hydrogen Is Retail,Access Code,Access Detail Code,Federal Agency Code,Facility Type,CNG Dispenser Num,CNG On-Site Renewable Source,CNG Total Compression Capacity,CNG Storage Capacity,LNG On-Site Renewable Source,E85 Other Ethanol Blends,EV Pricing,EV Pricing (French),LPG Nozzle Types,Hydrogen Pressures,Hydrogen Standards,CNG Fill Type Code,CNG PSI,CNG Vehicle Class,LNG Vehicle Class,EV On-Site Renewable Source,Restricted Access,RD Blends,RD Blends (French),RD Blended with Biodiesel,RD Maximum Biodiesel Level,NPS Unit Name,CNG Station Sells Renewable Natural Gas,LNG Station Sells Renewable Natural Gas,Maximum Vehicle Class,EV Workplace Charging,Funding Sources
ELEC,Universal Nissan,12785 S Orange Blossom Trail,,Orlando,FL,32837,,407-926-7000,E,,Public - Call ahead,Dealership business hours,,,,,,1,1,,Non-Networked,,200-9,28.38053,-81.403658,2024-02-12,46606,2025-02-12 00:16:32 UTC,P,,,2012-01-31,,,,,CHADEMO J1772,US,,,,Public - Appeler à l'avance,,public,CALL,,CAR_DEALER,,,,,,,Free,,,,,,,,,,false,,,,,,,,LD,false,
ELEC,Universal Nissan,12785 S Orange Blossom Trail,,Orlando,FL,32837,,407-926-7000,E,,Private,,,,,,,1,,,Non-Networked,,200-9,28.38053,-81.403658,2024-02-12,46607,2025-02-12 00:16:32 UTC,P,,,2012-01-31,,,,,J1772,US,,,,Privé,,private,,,CAR_DEALER,,,,,,,Free,,,,,,,,,,,,,,,,,,LD,false,
ELEC,Beck Nissan,252 N Highway 17,,Palatka,FL,32177,,386-328-2775,E,,Private,,,,,,,1,,,Non-Networked,,GPS,29.663223,-81.655458,2026-01-13,46609,2026-02-02 23:16:24 UTC,P,,,2012-01-31,,,,,J1772,US,,,,Privé,,private,,,CAR_DEALER,,,,,,,Free,,,,,,,,,,,,,,,,,,LD,false,
ELEC,John Lee Nissan,120 E 23rd St,,Panama City,FL,32405,,850-785-9561,E,,Public,Dealership business hours,,,,,,,1,,Non-Networked,,GPS,30.188765789,-85.656979831,2026-01-13,46611,2026-02-02 23:16:24 UTC,P,,,2024-04-24,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,CAR_DEALER,,,,,,,Free,,,,,,,,,,true,,,,,,,,LD,false,
ELEC,Sandy Sansing Nissan,5705 Pensacola Blvd,,Pensacola,FL,32505,,850-479-4700,E,,Public - Call ahead,Dealership business hours,,,,,,1,,,Non-Networked,,GPS,30.47398,-87.249817,2026-01-13,46613,2026-02-02 23:16:24 UTC,P,,,2012-01-31,,,,,J1772,US,,,,Public - Appeler à l'avance,,public,CALL,,CAR_DEALER,,,,,,,Free,,,,,,,,,,false,,,,,,,,LD,false,
ELEC,Performance Nissan,1345 S Federal Hwy,,Pompano Beach,FL,33062,,954-446-8772,E,,Private,,,,,,,1,,,Non-Networked,,GPS,26.214027,-80.107063,2026-01-13,46616,2026-02-02 23:16:24 UTC,P,,,2012-01-31,,,,,J1772,US,,,,Privé,,private,,,CAR_DEALER,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,Naples Nissan,3640 Pine Ridge Rd,,Naples,FL,34109,,239-643-3800,E,,Public,24 hours daily,,,,,,2,,,Non-Networked,,GPS,26.2103868,-81.7440574,2026-01-13,46617,2026-02-02 23:16:24 UTC,P,,,2012-06-05,,,,,J1772,US,,,,Public,,public,,,CAR_DEALER,,,,,,,Free,,,,,,,,,,true,,,,,,,,LD,false,
ELEC,West Palm Beach Nissan,3870 Blue Heron Blvd,,Riviera Beach,FL,33404,,561-848-0688,E,,Private,,,,,,,1,,,Non-Networked,,GPS,26.782661,-80.097383,2026-01-13,46620,2026-02-02 23:16:24 UTC,P,,,2012-01-31,,,,,J1772,US,,,,Privé,,private,,,CAR_DEALER,,,,,,,,,,,,,,,,,,,,,,,,,LD,false,
ELEC,Southern 441 Nissan,9405 Southern Blvd,,Royal Palm Beach,FL,33411,,561-491-7500,E,,Private,,,,,,,1,,,Non-Networked,,GPS,26.681696,-80.198029,2026-01-13,46622,2026-02-02 23:16:24 UTC,P,,,2012-01-31,,,,,J1772,US,,,,Privé,,private,,,CAR_DEALER,,,,,,,Free,,,,,,,,,,,,,,,,,,,false,
ELEC,Nissan of Saint Augustine,2755 US 1 S,,St. Augustine,FL,32086,,904-794-9990,E,,Public - Call ahead,Dealership business hours,,,,,,2,1,,Non-Networked,,GPS,29.844591,-81.323436,2026-01-13,46623,2026-02-02 23:16:24 UTC,P,,,2012-01-31,,,,,CHADEMO J1772,US,,,,Public - Appeler à l'avance,,public,CALL,,CAR_DEALER,,,,,,,Free,,,,,,,,,,false,,,,,,,,,false,
ELEC,Crown Nissan,5151 34th St N,,St. Petersburg,FL,33714,,727-527-8411,E,,Public - Call ahead,Dealership business hours,,,,,,2,,,Non-Networked,,GPS,27.81860871,-82.678459504,2026-01-13,46625,2026-02-02 23:16:24 UTC,P,,,2012-01-31,,,,,J1772,US,,,,Public - Appeler à l'avance,,public,CALL,,CAR_DEALER,,,,,,,Free,,,,,,,,,,false,,,,,,,,,false,
ELEC,Gettel Nissan - Sarasota,3530 Bee Ridge Rd,,Sarasota,FL,34239,,941-923-1411,E,,Public - Call ahead,Dealership business hours,,,,,,1,,,Non-Networked,,GPS,27.298385,-82.498873,2026-01-13,46627,2026-02-02 23:16:24 UTC,P,,,2012-01-31,,,,,J1772,US,,,,Public - Appeler à l'avance,,public,CALL,,CAR_DEALER,,,,,,,Free,,,,,,,,,,false,,,,,,,,LD,false,
ELEC,Kraft Nissan,3277 Mahan Dr,,Tallahassee,FL,32308,,850-576-6171,E,,Public,24 hours daily,,,,,,1,1,,Non-Networked,,GPS,30.46103,-84.22129,2026-01-13,46632,2026-02-02 23:16:24 UTC,P,,,2012-06-05,,,,,CHADEMO J1772 J1772COMBO,US,,,,Public,,public,,,CAR_DEALER,,,,,,,,,,,,,,,,,true,,,,,,,,LD,false,
ELEC,Kraft Nissan,3277 Mahan Dr,,Tallahassee,FL,32308,,850-576-6171,E,,Private,,,,,,,1,,,Non-Networked,,GPS,30.46103,-84.22129,2026-01-13,46633,2026-02-02 23:16:24 UTC,P,,,2012-01-31,,,,,J1772,US,,,,Privé,,private,,,CAR_DEALER,,,,,,,Free,,,,,,,,,,,,,,,,,,LD,false,
ELEC,Pat Fischer Nissan,1128 S Hopkins Ave,,Titusville,FL,32780,,321-268-2000,E,,Public - Call ahead,Dealership business hours,,,,,,1,1,,Non-Networked,,200-8,28.60304,-80.80927,2024-02-12,46634,2025-02-12 00:16:32 UTC,P,,,2012-01-31,,,,,CHADEMO J1772,US,,,,Public - Appeler à l'avance,,public,CALL,,CAR_DEALER,,,,,,,Free,,,,,,,,,,false,,,,,,,,LD,false,
ELEC,Pat Fischer Nissan,1128 S Hopkins Ave,,Titusville,FL,32780,,321-268-2000,E,,Private,,,,,,,1,,,Non-Networked,,200-8,28.60304,-80.80927,2024-02-12,46635,2025-02-12 00:16:32 UTC,P,,,2012-01-31,,,,,J1772,US,,,,Privé,,private,,,CAR_DEALER,,,,,,,Free,,,,,,,,,,,,,,,,,,,false,
ELEC,Venice Nissan,700 US Highway 41 Bypass S,,Venice,FL,34285,,941-485-1531,E,,Public,Dealership business hours,,,,,,1,,,Non-Networked,,GPS,27.090761,-82.433199,2026-01-13,46636,2026-02-02 23:16:24 UTC,P,,,2012-01-31,,,,,J1772,US,,,,Public,,public,,,CAR_DEALER,,,,,,,Free,,,,,,,,,,true,,,,,,,,LD,false,
ELEC,Wesley Chapel Nissan,28519 State Rd 54,,Wesley Chapel,FL,33544,,813-531-9634,E,,Private,,,,,,,1,,,Non-Networked,,GPS,28.238307864,-82.344850086,2026-01-13,46639,2026-02-02 23:16:24 UTC,P,,,2012-01-31,,,,,J1772,US,,,,Privé,,private,,,CAR_DEALER,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,Firkins Nissan,1611 Cortez Rd W,,Bradenton,FL,34207,,941-755-1571,E,,Private,,,,,,,1,,,Non-Networked,,GPS,27.46203,-82.577942,2026-01-13,47652,2026-02-02 23:16:24 UTC,P,,,2011-03-15,,,,,J1772,US,,,,Privé,,private,,,CAR_DEALER,,,,,,,Free,,,,,,,,,,,,,,,,,,,false,
ELEC,Delray Nissan,2200 S Federal Hwy,,Delray Beach,FL,33483,,561-278-6216,E,,Private,Dealership business hours,,,,,,,1,,IN_CHARGE,https://inchargeus.com,GPS,26.435195934,-80.072227862,2026-01-13,47654,2026-02-02 23:16:24 UTC,P,,,2023-08-10,,,,,J1772COMBO,US,,,,Privé,,private,,,CAR_DEALER,,,,,,,,,,,,,,,,,,,,,,,,,LD,false,
ELEC,Fort Lauderdale Nissan,1051 S Federal Hwy,,Ft. Lauderdale,FL,33316,,954-527-3400,E,,Private,,,,,,,1,,,Non-Networked,,200-8,26.109825,-80.137099,2024-02-12,47656,2025-06-09 19:21:51 UTC,P,,,2012-03-15,,,,,J1772,US,,,,Privé,,private,,,CAR_DEALER,,,,,,,Free,,,,,,,,,,,,,,,,,,LD,false,
ELEC,City of Gulfport - Casino,5500 Shore Blvd S,Casino building street parking,Gulfport,FL,33707,,727-893-1070,E,,Public,24 hours daily,,,,,,1,,,Non-Networked,,GPS,27.737752,-82.707812,2024-09-12,47657,2025-02-12 00:16:32 UTC,T,,,2018-01-15,,,,,J1772,US,,,,Public,,public,,,OTHER_ENTERTAINMENT,,,,,,,Free,,,,,,,,,,false,,,,,,,,LD,false,
ELEC,Maus Nissan,937 S Suncoast Blvd,,Homosassa,FL,34448,,352-628-4300,E,,Private,,,,,,,1,,,Non-Networked,,GPS,28.84918,-82.57798,2026-01-13,47658,2026-02-02 23:16:24 UTC,P,,,2011-03-15,,,,,J1772,US,,,,Privé,,private,,,CAR_DEALER,,,,,,,Free,,,,,,,,,,,,,,,,,,,false,
ELEC,Fuccillo Nissan,7447 Blanding Blvd,,Jacksonville,FL,32244,,904-270-9954,E,,Private,,,,,,,1,,,Non-Networked,,200-9,30.212415,-81.736209,2024-02-12,47659,2025-02-12 00:16:32 UTC,P,,,2011-03-15,,,,,J1772,US,,,,Privé,,private,,,CAR_DEALER,,,,,,,Free,,,,,,,,,,,,,,,,,,,false,
ELEC,Westside Nissan,1726 Cassat Ave,,Jacksonville,FL,32210,,904-389-3621,E,,Private,,,,,,,1,,,Non-Networked,,200-8,30.28829,-81.73143,2024-02-12,47660,2025-02-12 00:16:32 UTC,P,,,2011-03-15,,,,,J1772,US,,,,Privé,,private,,,CAR_DEALER,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,Rountree-Moore Nissan,4262 W US 90,,Lake City,FL,32055,,386-752-5050,E,,Private,,,,,,,1,,,Non-Networked,,GPS,30.181009,-82.703148,2026-01-13,47663,2026-02-02 23:16:24 UTC,P,,,2011-03-15,,,,,J1772,US,,,,Privé,,private,,,CAR_DEALER,,,,,,,Free,,,,,,,,,,,,,,,,,,,false,
ELEC,City of Lake Mary - Trailhead Park,3990 W Lake Mary Blvd,Trailhead parking lot,Lake Mary,FL,32746,,407-585-1400,E,,Public,24 hours daily,,,,,,1,,,Non-Networked,,GPS,28.75658,-81.3459,2024-09-12,47665,2025-02-12 00:16:32 UTC,T,,,2012-05-08,,,,,J1772,US,,,,Public,,public,,,MUNI_GOV,,,,,,,Free,,,,,,,,,,false,,,,,,,,LD,false,
ELEC,Bill Seidle's Nissan,10500 NW 12th St,,Miami,FL,33172,,305-633-8000,E,,Private,,,,,,,1,,,Non-Networked,,200-8,25.78297,-80.36645,2024-02-12,47666,2025-02-12 00:16:32 UTC,P,,,2011-03-15,,,,,J1772,US,,,,Privé,,private,,,CAR_DEALER,,,,,,,,,,,,,,,,,,,,,,,,,LD,false,
ELEC,Palmetto 57 Nissan,16725 NW 57th Ave,,Miami,FL,33055,,305-626-2600,E,,Private,,,,,,,1,,,Non-Networked,,200-8,25.92605,-80.29188,2024-02-12,47667,2025-02-12 00:16:32 UTC,P,,,2011-03-15,,,,,J1772,US,,,,Privé,,private,,,CAR_DEALER,,,,,,,Free,,,,,,,,,,,,,,,,,,LD,false,
ELEC,AutoNation Nissan - Miami,3345 SW 8th St,,Miami,FL,33135,,305-707-0145,E,,Private,Dealership business hours,,,,,,2,,,Non-Networked,,GPS,25.765126,-80.250405,2026-01-13,47668,2026-02-02 23:16:24 UTC,P,,,2012-06-05,,,,,J1772,US,,,,Privé,,private,,,CAR_DEALER,,,,,,,Free,,,,,,,,,,,,,,,,,,LD,false,
ELEC,Rosen Medical Plaza,7676 International Dr,Parking lot,Orlando,FL,32819,,407-996-4554,E,,Public - Call ahead,24 hours daily; for guest use only,,,,,,1,,,Non-Networked,,GPS,28.450933,-81.473436,2025-11-13,47670,2026-02-02 23:16:24 UTC,T,,,2012-05-08,,,,,J1772,US,,,,Public - Appeler à l'avance,,public,CALL,,HOSPITAL,,,,,,,Free,,,,,,,,,,true,,,,,,,,LD,false,
ELEC,AutoNation Nissan - Kendall,17305 S Dixie Hwy,,Palmetto Bay,FL,33157,,305-259-2600,E,,Private,,,,,,,1,,,Non-Networked,,200-9,25.609391,-80.348241,2024-02-12,47671,2025-02-12 00:16:32 UTC,P,,,2011-03-15,,,,,J1772,US,,,,Privé,,private,,,CAR_DEALER,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,AutoNation Nissan - Pembroke Pines,8890 Pines Blvd,,Pembroke Pines,FL,33024,,954-949-0421,E,,Private,,,,,,,1,,,Non-Networked,,GPS,26.007852311,-80.262567169,2026-01-13,47672,2026-02-02 23:16:24 UTC,P,,,2011-03-15,,,,,J1772,US,,,,Privé,,private,,,CAR_DEALER,,,,,,,,,,,,,,,,,,,,,,,,,LD,false,
ELEC,St. Pete Beach - City Hall,155 Cory Ave,City Hall parking lot,St. Pete Beach,FL,33706,,,E,,Private,24 hours daily,,,,,,2,,,Non-Networked,,GPS,27.744,-82.7475,2024-09-12,47674,2025-02-12 00:16:32 UTC,T,,,2012-06-11,,,,,J1772,US,,,,Privé,,private,,,MUNI_GOV,,,,,,,Free,,,,,,,,,,,,,,,,,,LD,false,
ELEC,Courtesy Nissan - Tampa,3800 W Hillsborough Ave,,Tampa,FL,33614,,813-870-3333,E,,Private,,,,,,,1,,,Non-Networked,,200-9,27.995139,-82.506186,2024-02-12,47679,2025-02-12 00:16:32 UTC,P,,,2011-03-15,,,,,J1772,US,,,,Privé,,private,,,CAR_DEALER,,,,,,,Free,,,,,,,,,,,,,,,,,,LD,false,
ELEC,Ferman Nissan - North Tampa,11001 N Florida Ave,,Tampa,FL,33612,,813-933-6641,E,,Private,,,,,,,1,,,Non-Networked,,200-8,28.04892,-82.45832,2024-02-12,47680,2025-02-12 00:16:32 UTC,P,,,2011-03-15,,,,,J1772,US,,,,Privé,,private,,,CAR_DEALER,,,,,,,Free,,,,,,,,,,,,,,,,,,,false,
ELEC,Sutherlin Nissan,946 S US Highway 1,,Vero Beach,FL,32962,,772-778-3600,E,,Private,,,,,,,1,1,,Non-Networked,,GPS,27.585488,-80.376448,2026-01-13,47681,2026-02-02 23:16:24 UTC,P,,,2011-03-15,,,,,CHADEMO J1772 J1772COMBO,US,,,,Privé,,private,,,CAR_DEALER,,,,,,,Free,,,,,,,,,,,,,,,,,,LD,false,
ELEC,Florida Power & Light - Stuart Service Center,4406 SW Cargo Way,,Palm City,FL,34990,,,E,,Private,,,,,,,4,,,Non-Networked,,200-9,27.167492,-80.313691,2024-03-14,48029,2025-12-22 19:13:16 UTC,T,,,2012-01-01,,,,,J1772,US,,,,Privé,,private,,,UTILITY,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,Florida Power & Light - Central Broward Area Office,7201 Cypress Rd,,Plantation,FL,33317,,,E,,Private,Employee and fleet use only,,,,,,4,,,Non-Networked,,200-9,26.124731,-80.243828,2024-03-14,48030,2025-12-22 19:13:16 UTC,T,,,2011-09-01,,,,,J1772,US,,,,Privé,,private,,,UTILITY,,,,,,,,,,,,,,,,,,,,,,,,,,true,
ELEC,Florida Power & Light - Tallahassee Office,134 W Jefferson St,,Tallahassee,FL,32301,,,E,,Private,Employee and fleet use only,,,,,,1,,,Non-Networked,,200-9,30.440215,-84.280091,2024-03-14,48031,2025-12-22 19:13:16 UTC,T,,,2012-01-01,,,,,J1772,US,,,,Privé,,private,,,UTILITY,,,,,,,,,,,,,,,,,,,,,,,,,,true,
ELEC,HILLS COUNTY KEEL LIBRARY,2902 W Bearss Ave,Jimmie B Keel Regional Library.,Tampa,FL,33618,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,28.086753,-82.492624,2026-03-22,48049,2026-03-22 01:32:30 UTC,,,,2012-05-31,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,Florida Power & Light - Titusville Service Center,917 Tropic St,,Titusville,FL,32781,,,E,,Private,,,,,,,1,,,Non-Networked,,200-9,28.610973,-80.814033,2024-03-14,48051,2025-12-22 19:13:16 UTC,T,,,2012-01-01,,,,,J1772,US,,,,Privé,,private,,,UTILITY,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,Florida Power & Light - Palm Beach International Airport,3800 Southern Blvd,Hanger #1625 C,West Palm Beach,FL,33406,,,E,,Private,,,,,,,1,,,Non-Networked,,200-9,26.679207,-80.094615,2024-01-09,48052,2025-12-22 19:13:16 UTC,T,,,2012-01-01,,,,,J1772,US,,,,Privé,,private,,,UTILITY,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,Florida Power & Light - Martin Clean Energy Center,21900 SW Warfield Blvd,Gate 1,Indiantown,FL,34956,,,E,,Private,Employee and Fleet use only,,,,,,5,,,Non-Networked,,200-9,27.067213,-80.588573,2024-03-14,48076,2025-12-22 19:13:16 UTC,T,,,2019-12-31,,,,,J1772,US,,,,Privé,,private,,,UTILITY,,,,,,,,,,,,,,,,,,,,,,,,,LD,false,
ELEC,Florida Power & Light - Juno Beach Headquarters,700 Universe Blvd,,Juno Beach,FL,33408,,,E,,Private,Fleet use only,,,,,,44,,,Non-Networked,,200-9,26.859829,-80.061316,2024-03-14,48078,2025-12-22 19:13:16 UTC,T,,,2011-09-01,,,,,J1772,US,,,,Privé,,private,,,UTILITY,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,Florida Power & Light - Brevard Service Center,9001 Ellis Rd,,Melbourne,FL,32904,,,E,,Private,,,,,,,2,,,Non-Networked,,200-9,28.095538,-80.688863,2024-03-14,48079,2025-12-22 19:13:16 UTC,T,,,2012-01-01,,,,,J1772,US,,,,Privé,,private,,,UTILITY,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,Florida Power & Light - Meter Test Center,6001 NW 70th Ave,,Miami,FL,33166,,,E,,Private,,,,,,,1,,,Non-Networked,,200-9,25.829043,-80.31083,2024-01-09,48081,2025-12-22 19:13:16 UTC,T,,,2012-01-01,,,,,J1772,US,,,,Privé,,private,,,UTILITY,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,Florida Power & Light - Northeast Service Center,18455 NE 2nd Ave,,Miami,FL,33179,,,E,,Private,,,,,,,5,,,Non-Networked,,200-9,25.944823,-80.196475,2024-03-14,48083,2025-12-22 19:13:16 UTC,T,,,2012-01-01,,,,,J1772,US,,,,Privé,,private,,,UTILITY,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,Florida Power & Light - Perrine Service Center,10705 Quail Roost Dr,,Miami,FL,33157,,,E,,Private,,,,,,,2,,,Non-Networked,,200-9,25.597207,-80.36521,2024-03-14,48084,2025-12-22 19:13:16 UTC,T,,,2012-01-01,,,,,J1772,US,,,,Privé,,private,,,UTILITY,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,Florida Power & Light - West Dade Service Center,6195 NW 82nd Ave,,Miami,FL,33166,,,E,,Private,,,,,,,2,,,Non-Networked,,200-9,25.829638,-80.328586,2024-01-09,48085,2025-12-22 19:13:16 UTC,T,,,2012-01-01,,,,,J1772,US,,,,Privé,,private,,,UTILITY,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,Florida Power & Light - Broward Service Center,1800 NW 17th Terrace,,Oakland Park,FL,33311,,,E,,Private,,,,,,,1,,,Non-Networked,,GPS,26.161916,-80.166241,2024-01-09,48086,2025-12-22 19:13:16 UTC,T,,,2012-01-01,,,,,J1772,US,,,,Privé,,private,,,UTILITY,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,Kennedy Space Center,C & 3rd St,,Kennedy Space Center,FL,32899,,,E,,Private - Government only,Also accessible through chip keys,Proprietor Wright_Exp,,,,,1,,,Non-Networked,,GPS,28.52082,-80.65277,2022-10-11,48624,2026-02-02 23:16:24 UTC,FG,22,National Aeronautics and Space Administration,2012-08-01,,,,,J1772,US,,,,Privé - Réservé au gouvernement,,private,GOVERNMENT,NASA,FED_GOV,,,,,,,,,,,,,,,,SOLAR,,,,,,,,,LD,true,
ELEC,HILLS COUNTY PLANT CITY 1,301 N Michigan Ave,"Plant City Courthouse. Unit is located off of Mahoney, curbside parking spaces.",Plant City,FL,33563,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,28.017569,-82.12125,2026-03-22,48650,2026-03-22 01:32:40 UTC,,,,2012-06-30,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,Florida Power & Light - Cocoa Service Center,335 Rosa L Jones Dr,,Cocoa,FL,32922,,,E,,Private,Employee and fleet use only,,,,,,2,,,Non-Networked,,200-9,28.349852,-80.732116,2024-03-14,49167,2025-12-22 19:13:16 UTC,T,,,2012-08-15,,,,,J1772,US,,,,Privé,,private,,,UTILITY,,,,,,,,,,,,,,,,,,,,,,,,,,true,
ELEC,Hilton Orlando Bonnet Creek,14100 Bonnet Creek Resort,,Orlando,FL,32821,,407-597-3600,E,,Public,24 hours daily,,,,,,2,,,Non-Networked,,GPS,28.354641,-81.534004,2025-11-13,49943,2026-02-02 23:16:24 UTC,T,,,2012-10-29,,,,,J1772,US,,,,Public,,public,,,HOTEL,,,,,,,$1.50 per kWh; paid parking,,,,,,,,,,false,,,,,,,,LD,false,
ELEC,Applebee's,4000 Park Blvd,,Pinellas Park,FL,33781,,727-544-1100,E,,Public,24 hours daily,,,,,,1,,,Non-Networked,,200-8,27.839184,-82.687838,2024-09-12,49947,2025-02-12 00:16:32 UTC,T,,,2012-10-25,,,,,J1772,US,,,,Public,,public,,,RESTAURANT,,,,,,,Free,,,,,,,,,,false,,,,,,,,LD,false,
ELEC,Pinellas Park Public Library,7770 52nd St N,,Pinellas Park,FL,33781,,727-541-0718,E,,Public,24 hours daily,,,,,,1,,,Non-Networked,,GPS,27.84195748802345,-82.7045838994751,2024-09-12,49948,2025-02-12 00:16:32 UTC,T,,,2012-06-14,,,,,J1772,US,,,,Public,,public,,,LIBRARY,,,,,,,Free,,,,,,,,,,false,,,,,,,,LD,false,
ELEC,Applebee's,2901 66th St N,,St. Petersburg,FL,33710,,727-343-1070,T,2024-12-01,TEMPORARILY UNAVAILABLE (Public),24 hours daily,,,,,,1,,,Non-Networked,,GPS,27.798225,-82.728033,2024-09-12,49949,2025-02-12 00:16:32 UTC,T,,,2012-08-19,,,,,J1772,US,,,,TEMPORAIREMENT SUSPENDU (Public),,public,,,RESTAURANT,,,,,,,Free,,,,,,,,,,false,,,,,,,,LD,false,
ELEC,Publix #1199,1600 66th St N,Located in the parking garage on the north end,St. Petersburg,FL,33710,,727-344-1216,E,,Public,Store business hours; customer use only while shopping at Publix,,,,,,1,,,Non-Networked,,GPS,27.786556,-82.72972,2024-12-10,49953,2025-02-12 00:16:32 UTC,P,,,2012-06-14,,,,,J1772,US,,,,Public,,public,,,GROCERY,,,,,,,"Free, only while shopping in Publix",,,,,,,,,,true,,,,,,,,LD,false,
ELEC,Publix #1394,1700 34th St N,Located near the bakery area,St. Petersburg,FL,33713,,727-327-3039,E,,Public,Store business hours; customer use only while shopping at Publix,,,,,,2,,,Non-Networked,,GPS,27.789083,-82.68064,2024-12-10,49954,2025-02-12 00:16:32 UTC,P,,,2012-06-14,,,,,J1772,US,,,,Public,,public,,,GROCERY,,,,,,,"Free, only while shopping in Publix",,,,,,,,,,true,,,,,,,,LD,false,
ELEC,City of DeLand - City Hall,120 S Florida Ave,Located on the South side,Deland,FL,32720,,386-626-7000,E,,Public,24 hours daily,,,,,,1,,,Non-Networked,,GPS,29.027639,-81.30658,2025-05-12,50009,2026-02-02 23:16:24 UTC,LG,,,2012-07-07,,,,,J1772,US,,,,Public,,public,,,MUNI_GOV,,,,,,,Free,,,,,,,,,,false,,,,,,,,LD,false,
ELEC,City of DeLand - Parking Lot 11,121 W Rich Ave,Located in the parking lot,Deland,FL,32720,,386-822-6250,E,,Public,24 hours daily,,,,,,2,,,Non-Networked,,GPS,29.030056,-81.30456,2025-01-13,50010,2025-02-12 00:16:32 UTC,LG,,,2012-06-12,,,,,J1772,US,,,,Public,,public,,,PARKING_LOT,,,,,,,Free,,,,,,,,,,false,,,,,,,,LD,false,
ELEC,City of Inverness - Parking Lot,212 W Main St,,Inverness,FL,34450,,352-726-2321,T,2024-10-01,TEMPORARILY UNAVAILABLE (Public),24 hours daily,,,,,,2,,,Non-Networked,,GPS,28.8363417,-82.3343183,2024-09-12,50013,2025-02-12 00:16:32 UTC,T,,,2012-09-26,,,,,J1772,US,,,,TEMPORAIREMENT SUSPENDU (Public),,public,,,PARKING_LOT,,,,,,,Free,,,,,,,,,,false,,,,,,,,,false,
ELEC,Sheraton Vistana Village,12401 International Dr,Located at the Welcome Center,Orlando,FL,32821,,407-238-5000,E,,Public,24 hours daily; guest use only,,,,,,2,,,Non-Networked,,GPS,28.386846,-81.476792,2024-09-12,50453,2025-02-12 00:16:32 UTC,T,,,2013-04-30,,,,,J1772,US,,,,Public,,public,,,HOTEL,,,,,,,Free,,,,,,,,,,true,,,,,,,,LD,false,
ELEC,City of Boynton Beach - Amphitheater and Kids Kingdom Parking Lot,129 E Ocean Ave,,Boynton Beach,FL,33435,,561-742-6350,T,2023-07-13,TEMPORARILY UNAVAILABLE (Public),24 hours daily,,,,,,1,,,Non-Networked,,200-9,26.527562,-80.063238,2023-01-10,51736,2025-12-03 17:27:35 UTC,LG,,,2013-04-30,,,,,J1772,US,,,,TEMPORAIREMENT SUSPENDU (Public),,public,,,PARKING_LOT,,,,,,,Free,,,,,,,,,,false,,,,,,,,LD,false,
ELEC,City of Boynton Beach - Public Library,208 S Seacrest Blvd,,Boynton Beach,FL,33435,,561-742-6380,T,2023-07-05,TEMPORARILY UNAVAILABLE (Public),24 hours daily,,,,,,1,,,Non-Networked,,200-9,26.525807,-80.063047,2023-01-10,51737,2025-12-03 17:26:43 UTC,LG,,,2013-04-20,,,,,J1772,US,,,,TEMPORAIREMENT SUSPENDU (Public),,public,,,LIBRARY,,,,,,,Free,,,,,,,,,,false,,,,,,,,LD,false,
